YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,3,8,10,1.62,2.8,3.57,232.2,326.15,47.24,1.55,8.25,11.08,-9.66,0.72,2.56,22.81,0.02,73.02,3.35,205.43,4.14,205.5
2023,3,8,11,1.25,3.15,4,181.05,367.3,32.94,1.13,6.17,11.56,-8.44,1.56,2.81,24,0.04,73,3.65,206.18,4.5,206.25
2023,3,8,12,0.94,2.92,4.14,147.2,332.85,25.8,0.84,4.6,11.55,-7.22,2.16,3.05,26.31,0.06,72.94,3.69,207.76,4.56,207.88
2023,3,8,13,1.06,2.65,3.99,149.58,297.12,25.95,0.87,4.75,11.39,-6.04,2.68,3.36,29.12,0.05,72.87,3.77,209.7,4.67,209.78
2023,3,8,14,0.71,2.26,3.55,101.88,251.3,17.04,0.51,2.73,11.17,-4.95,3.12,3.66,32.25,0.05,72.8,3.96,210.87,4.94,210.9
2023,3,8,15,0.69,1.65,2.85,94.15,180.73,16.19,0.41,2.02,10.26,-4.03,3.11,3.97,36.94,0.05,72.77,3.78,208.36,4.76,208.42
2023,3,8,16,0.39,0.94,1.95,49.83,100.75,8.48,0.14,0.67,8.78,-3.2,2.79,4.21,43.56,0.05,72.76,3.2,205.13,4.06,205.18
2023,3,8,17,0.21,0.3,0.9,24.17,32.6,4.18,0.02,0.12,6.65,-2.06,2.3,4.64,55.44,0.05,72.77,2.07,201.24,2.82,201.45
2023,3,8,18,0.02,0.01,0.05,1.1,1.1,0.17,0,0,4.33,-1.75,1.29,4.76,66.62,0.03,72.8,1.12,197.04,1.69,197.18
2023,3,8,19,0,0,0,0,0,0,0,0,3.94,-1.9,1.01,4.7,67.69,0.02,72.84,0.55,182.45,0.8,181.68
2023,3,8,20,0,0,0,0,0,0,0,0,3.01,-2.1,0.46,4.64,71.5,0.01,72.89,0.29,97.7,0.47,97.72
2023,3,8,21,0,0,0,0,0,0,0,0,2.1,-2.47,-0.18,4.52,74.56,0.01,72.89,0.5,56.56,0.81,57.53
2023,3,8,22,0,0,0,0,0,0,0,0,1.4,-2.91,-0.76,4.39,75.81,0.02,72.87,0.7,48.63,1.22,48.12
2023,3,8,23,0,0,0,0,0,0,0,0,0.92,-3.45,-1.27,4.21,75.25,0.01,72.83,0.79,50.19,1.41,49.26
2023,3,9,0,0,0,0,0,0,0,0,0,0.76,-3.98,-1.6,4.03,72.81,0.01,72.77,0.81,52.47,1.42,51.24
2023,3,9,1,0,0,0,0,0,0,0,0,0.68,-4.45,-1.88,3.85,70.31,0,72.71,0.83,51.51,1.45,50.04
2023,3,9,2,0,0,0,0,0,0,0,0,0.51,-4.95,-2.22,3.72,68.19,0,72.64,0.91,49.18,1.55,47.65
2023,3,9,3,0,0,0,0,0,0,0,0,0.4,-5.51,-2.56,3.54,65.69,0,72.6,1.01,45.63,1.7,44.81
2023,3,9,4,0,0,0,0,0,0,0,0,0.25,-6.14,-2.95,3.36,62.94,0,72.57,1.12,40.77,1.88,40.45
2023,3,9,5,0,0,0,0,0,0,0,0,0,-6.82,-3.42,3.17,60.56,0,72.58,1.24,37.3,2.08,37.21
2023,3,9,6,0.02,0.02,0.07,1.58,1.62,0.25,0,0,0.02,-7.39,-3.69,3.05,57.56,0,72.62,1.27,35.74,2.18,35.97
2023,3,9,7,0.4,0.39,0.96,40.3,41.23,6.3,0.03,0.17,3.36,-5.13,-0.88,3.72,55.75,0,72.69,1.13,40.52,1.84,39.49
2023,3,9,8,1.14,1.16,2,120.12,123.23,17.13,0.27,1.33,7.23,-6.07,0.58,3.42,39.06,0,72.76,0.49,150.59,0.59,150.72
2023,3,9,9,1.54,1.91,2.9,171.65,204.58,23.38,0.55,2.8,9.75,-6.92,1.42,3.17,30.81,0,72.8,2.41,205.98,2.96,206.02
2023,3,9,10,2.31,2.6,3.59,264.35,289.62,39.3,1.16,6.05,11.3,-6.53,2.38,3.3,28.56,0,72.8,3.48,210.37,4.32,210.41
2023,3,9,11,2.64,3.03,4.01,308.45,339.8,45.12,1.53,8.27,12.17,-5.73,3.23,3.48,28.69,0,72.78,4.27,211.22,5.33,211.27
2023,3,9,12,2.65,3.49,4.16,333.5,404.35,55.98,2.06,11.1,12.36,-4.68,3.84,3.78,30.62,0,72.74,4.6,212.15,5.75,212.11
2023,3,9,13,2,3.21,4,248.5,366.15,39.78,1.38,7.38,12.05,-3.74,4.15,4.03,33.44,0,72.68,4.54,213.42,5.68,213.45
2023,3,9,14,1.54,2.66,3.56,188.12,297.55,28.05,0.87,4.62,11.49,-3.09,4.2,4.27,36.5,0,72.64,4.35,214.32,5.46,214.33
2023,3,9,15,1.09,1.86,2.87,123.62,198.6,17.12,0.41,2.1,10.55,-2.7,3.92,4.39,40.06,0.01,72.62,3.93,215.52,4.94,215.6
2023,3,9,16,0.65,1.03,1.96,67.95,104.6,9.26,0.15,0.73,9.22,-2.58,3.32,4.46,44.25,0,72.62,3.26,216.92,4.12,217.07
2023,3,9,17,0.31,0.36,0.91,34.08,38.7,5.92,0.03,0.15,7.25,-2.14,2.55,4.58,52.56,0,72.64,2.17,217.82,2.91,218.01
2023,3,9,18,0.03,0.01,0.06,1.4,1.42,0.24,0,0,4.87,-1.65,1.62,4.76,64.25,0,72.68,1.05,218.33,1.54,218.61
2023,3,9,19,0,0,0,0,0,0,0,0,4.32,-1.75,1.29,4.7,66.12,0,72.72,0.12,281.31,0.16,278.53
2023,3,9,20,0,0,0,0,0,0,0,0,3.15,-2.05,0.55,4.64,70.19,0,72.75,0.57,31.5,0.95,31.61
2023,3,9,21,0,0,0,0,0,0,0,0,2.51,-2.51,0.01,4.46,71,0,72.76,0.84,37.41,1.4,36.81
2023,3,9,22,0,0,0,0,0,0,0,0,2.06,-3.12,-0.52,4.27,70.06,0,72.74,0.98,39.81,1.61,39.7
2023,3,9,23,0,0,0,0,0,0,0,0,1.82,-3.83,-1,4.03,67.38,0,72.72,1.03,41.63,1.69,41.26
2023,3,10,0,0,0,0,0,0,0,0,0,1.78,-4.61,-1.42,3.78,63.5,0,72.69,1.03,40.36,1.65,40.01
2023,3,10,1,0,0,0,0,0,0,0,0,1.62,-5.41,-1.89,3.54,60.19,0,72.65,1,35.8,1.61,35.54
2023,3,10,2,0,0,0,0,0,0,0,0,1.34,-6.17,-2.42,3.36,57.81,0,72.59,1.04,28.3,1.69,27.87
2023,3,10,3,0,0,0,0,0,0,0,0,1.04,-6.82,-2.89,3.17,56.19,0,72.55,1.14,24.64,1.89,24.44
2023,3,10,4,0,0,0,0,0,0,0,0,0.72,-7.5,-3.39,2.99,54.56,0,72.54,1.21,23.59,2.04,24.21
2023,3,10,5,0,0,0,0,0,0,0,0,0.54,-8.1,-3.78,2.87,52.56,0,72.56,1.24,24.62,2.09,25.42
2023,3,10,6,0.03,0.02,0.08,2.12,2.3,0.35,0,0,0.71,-8.45,-3.87,2.75,50.25,0,72.6,1.23,26.08,2.08,27.05
2023,3,10,7,0.52,0.51,0.98,53.77,54.38,7.61,0.04,0.23,4.05,-6.42,-1.19,3.3,47.38,0,72.66,1.06,34.75,1.7,32.81
2023,3,10,8,1.35,1.38,2.02,149.85,153.88,21.04,0.33,1.6,7.95,-5.99,0.98,3.42,37.5,0,72.74,0.31,200.73,0.38,200.7
2023,3,10,9,2.13,2.22,2.92,246.25,254.8,37.34,0.89,4.45,10.35,-5.13,2.61,3.72,34.62,0,72.78,2.3,206.65,2.87,207.05
2023,3,10,10,2.32,2.84,3.6,274.35,325.65,42.45,1.27,6.6,11.69,-4.47,3.62,3.91,33.19,0,72.79,3.38,209.47,4.24,209.97
2023,3,10,11,2.93,3.27,4.03,350.6,378.8,55.95,1.88,9.98,12.51,-3.75,4.37,4.09,33.06,0,72.77,4.11,210.37,5.16,210.8
2023,3,10,12,3.15,3.56,4.17,391.35,419.4,66.8,2.42,13.02,12.81,-3.14,4.83,4.27,33.62,0,72.71,4.47,211.14,5.62,211.41
2023,3,10,13,2.59,3.33,4.02,315.62,385.85,50.6,1.73,9.15,12.62,-2.66,4.98,4.39,35.06,0,72.64,4.49,211.56,5.64,211.75
2023,3,10,14,2.02,2.8,3.58,244.83,320.4,37.03,1.12,5.85,12.07,-2.35,4.86,4.52,37.06,0,72.58,4.34,211.23,5.47,211.44
2023,3,10,15,1.36,2.05,2.88,159.4,227.5,22.64,0.53,2.7,11.19,-2.17,4.51,4.58,39.81,0,72.55,4.1,209.3,5.18,209.42
2023,3,10,16,0.83,1.2,1.98,89.1,128.23,11.74,0.18,0.88,9.79,-2.05,3.87,4.58,44.12,0,72.56,3.61,207.34,4.61,207.56
2023,3,10,17,0.37,0.43,0.92,40.1,45.65,6.2,0.03,0.17,7.71,-1.78,2.96,4.7,51.88,0,72.6,2.61,206.1,3.5,206.39
2023,3,10,18,0.03,0.02,0.06,1.58,1.62,0.27,0,0,4.77,-1.15,1.81,4.94,66.75,0,72.65,1.22,203.78,2,204.96
2023,3,10,19,0,0,0,0,0,0,0,0,4.23,-1.42,1.4,4.82,67.81,0,72.72,0.74,200.91,1.19,200.34
2023,3,10,20,0,0,0,0,0,0,0,0,3.7,-1.61,1.05,4.76,69.5,0,72.78,0.28,165.58,0.51,170.25
2023,3,10,21,0,0,0,0,0,0,0,0,3.07,-1.78,0.64,4.7,71.88,0,72.81,0.26,75.96,0.41,79.11
2023,3,10,22,0,0,0,0,0,0,0,0,2.47,-1.99,0.23,4.64,73.88,0,72.79,0.55,57.65,0.88,56.59
2023,3,10,23,0,0,0,0,0,0,0,0,1.98,-2.28,-0.15,4.52,74.94,0,72.76,0.75,57.3,1.21,56.31
2023,3,11,0,0,0,0,0,0,0,0,0,1.67,-2.6,-0.46,4.39,74.81,0,72.72,0.81,60.73,1.32,59.5
2023,3,11,1,0,0,0,0,0,0,0,0,1.44,-2.9,-0.73,4.33,74.25,0,72.67,0.84,62.72,1.36,61.81
2023,3,11,2,0,0,0,0,0,0,0,0,1.2,-3.23,-1.01,4.21,73.69,0,72.61,0.86,63.67,1.4,62.15
2023,3,11,3,0,0,0,0,0,0,0,0,0.96,-3.57,-1.31,4.09,73,0,72.57,0.89,62.31,1.46,60.83
2023,3,11,4,0,0,0,0,0,0,0,0,0.72,-3.95,-1.62,3.97,72.19,0,72.57,0.93,58.71,1.54,57.2
2023,3,11,5,0,0,0,0,0,0,0,0,0.59,-4.34,-1.87,3.85,70.62,0,72.6,0.98,55.68,1.64,54.87
2023,3,11,6,0.03,0.02,0.09,2.2,2.23,0.36,0,0,0.75,-4.76,-2.01,3.72,67.5,0,72.65,1.02,53.39,1.73,52.72
2023,3,11,7,0.42,0.44,1,45.58,46.85,7.13,0.05,0.23,3.78,-4.02,-0.12,3.97,58.06,0,72.71,0.97,63.23,1.54,59.53
2023,3,11,8,1.07,1.29,2.04,120.77,141.05,17.52,0.29,1.42,7.26,-4.38,1.44,3.85,44.12,0,72.78,0.98,127.87,1.19,127.25
2023,3,11,9,1.57,2.1,2.94,187.35,237.58,28.35,0.7,3.55,9.51,-5.07,2.23,3.66,35.94,0,72.8,1.83,179.27,2.27,179.8
2023,3,11,10,1.89,2.7,3.62,227.42,304.92,33.6,1.03,5.48,11.15,-5.21,2.97,3.6,31.94,0,72.79,2.79,193.26,3.52,193.85
2023,3,11,11,2.23,3.08,4.05,271.98,351.38,40.61,1.4,7.48,12.05,-4.77,3.64,3.78,31.31,0,72.76,3.79,200.38,4.83,201.04
2023,3,11,12,2.23,3.41,4.19,298.23,401.42,54.22,1.98,10.77,12.12,-3.75,4.18,4.09,33.88,0,72.71,4.31,204.62,5.51,205.15
2023,3,11,13,1.62,3.23,4.03,236.9,377.4,49.27,1.72,9.3,11.39,-2.61,4.39,4.46,38.56,0,72.66,4.17,207.91,5.31,208.26
2023,3,11,14,1.14,2.73,3.59,162.75,316.02,31.3,0.95,5.05,10.21,-1.6,4.31,4.82,44.81,0,72.6,3.67,211.76,4.65,212.09
2023,3,11,15,0.71,2,2.89,103.67,228.33,20.94,0.52,2.6,9.18,-1.02,4.08,5,50.06,0,72.58,3.12,215.2,3.95,215.42
2023,3,11,16,0.46,1.13,1.99,67.73,124.08,14.14,0.23,1.15,8.18,-0.72,3.73,5.13,54.81,0,72.6,2.64,218.26,3.38,218.43
2023,3,11,17,0.19,0.36,0.94,27.23,39.2,5.91,0.04,0.17,6.98,-0.39,3.3,5.25,61,0,72.63,1.94,220.75,2.61,220.75
2023,3,11,18,0.03,0.02,0.06,1.58,1.58,0.26,0,0,5.24,0.1,2.67,5.43,71.38,0,72.67,0.94,221.28,1.63,220.72
2023,3,11,19,0,0,0,0,0,0,0,0,4.94,0.13,2.53,5.43,72.88,0,72.72,0.84,222.35,1.3,222.32
2023,3,11,20,0,0,0,0,0,0,0,0,4.88,0.05,2.47,5.37,72.69,0,72.77,0.45,229.18,0.69,228.69
2023,3,11,21,0,0,0,0,0,0,0,0,4.62,-0.1,2.26,5.31,73.31,0,72.81,0.16,0,0.22,0
2023,3,11,22,0,0,0,0,0,0,0,0,4.01,-0.34,1.83,5.25,75.31,0,72.81,0.62,34.7,1.01,34.55
2023,3,11,23,0,0,0,0,0,0,0,0,3.62,-0.76,1.44,5.13,75.25,0,72.78,0.81,38.75,1.37,38.3
2023,3,12,0,0,0,0,0,0,0,0,0,3.54,-1.22,1.16,4.94,73.19,0,72.74,0.88,36.36,1.51,36.16
2023,3,12,1,0,0,0,0,0,0,0,0,3.63,-1.75,0.94,4.76,69.88,0,72.69,0.9,31.22,1.55,30.96
2023,3,12,2,0,0,0,0,0,0,0,0,3.8,-2.29,0.75,4.58,66.31,0,72.64,0.89,26.57,1.51,26.83
2023,3,12,3,0,0,0,0,0,0,0,0,3.75,-2.83,0.46,4.39,63.94,0,72.6,0.83,20.49,1.37,20.71
2023,3,12,4,0,0,0,0,0,0,0,0,3.94,-3.33,0.3,4.21,60.88,0,72.6,0.78,14.45,1.22,14.84
2023,3,12,5,0,0,0,0,0,0,0,0,3.68,-3.74,-0.03,4.09,60.25,0,72.64,0.79,13.76,1.2,13.58
2023,3,12,6,0.03,0.02,0.09,2.38,2.5,0.39,0,0,3.37,-4.14,-0.39,3.97,59.81,0,72.7,0.82,16.7,1.28,15.9
2023,3,12,7,0.49,0.48,1.02,49.08,49.27,7.15,0.04,0.2,5.61,-3.17,1.23,4.33,55.5,0,72.77,0.74,14.04,1.19,13.31
2023,3,12,8,1.24,1.26,2.06,132.62,135.9,18.34,0.28,1.4,8.85,-3.69,2.58,4.27,43.56,0,72.83,0.54,309.7,0.68,309.89
2023,3,12,9,2.11,2.19,2.96,241.98,250.17,37.27,0.9,4.45,11.27,-3.39,3.94,4.39,38.44,0,72.87,1.39,229.78,1.75,230.62
2023,3,12,10,2.28,2.79,3.64,266.88,317.48,41.04,1.23,6.38,13.08,-2.81,5.14,4.58,35.38,0,72.86,2.63,220.18,3.3,220.97
2023,3,12,11,3.03,3.25,4.07,358.8,376.42,57.8,1.93,10.17,14.16,-1.97,6.09,4.82,34.88,0,72.84,3.79,219.23,4.77,219.82
2023,3,12,12,2.79,3.48,4.21,344.12,406,55.73,1.98,10.52,14.24,-0.88,6.68,5.19,37.12,0,72.79,4.44,220.22,5.62,220.6
2023,3,12,13,2.31,3.26,4.05,280.67,374.67,43.59,1.49,7.88,13.69,0.16,6.92,5.49,41,0,72.74,4.53,221.22,5.72,221.46
2023,3,12,14,2.3,2.82,3.6,276.52,324.73,44.14,1.34,7.15,12.73,0.77,6.76,5.74,45.31,0,72.68,4.25,222.61,5.37,222.76
2023,3,12,15,1.6,2.06,2.91,191.2,231.25,30.39,0.74,3.75,11.65,1.06,6.36,5.86,49.5,0,72.66,3.84,223.51,4.87,223.57
2023,3,12,16,0.97,1.19,2,110.25,129.05,16.66,0.27,1.3,10.49,1.12,5.81,5.86,53.62,0,72.66,3.29,224.23,4.23,224.25
2023,3,12,17,0.34,0.4,0.95,37.58,41.65,5.72,0.03,0.15,8.8,1.55,5.18,6.04,62.19,0,72.68,2.17,223.54,2.98,223.62
2023,3,12,18,0.02,0.02,0.07,1.52,1.73,0.26,0,0,6.92,1.62,4.27,6.04,70.94,0,72.71,1.16,218.42,1.72,218.17
2023,3,12,19,0,0,0,0,0,0,0,0,6.57,1.63,4.1,6.04,72.69,0,72.74,0.52,205.8,0.72,205.17
2023,3,12,20,0,0,0,0,0,0,0,0,5.55,1.55,3.55,6.04,77.62,0,72.78,0.24,66.8,0.35,71.57
2023,3,12,21,0,0,0,0,0,0,0,0,4.69,1.35,3.01,5.98,81.31,0,72.81,0.47,55.24,0.74,55.3
2023,3,12,22,0,0,0,0,0,0,0,0,3.91,1.06,2.48,5.86,84.25,0,72.82,0.57,51.1,1,50.08
2023,3,12,23,0,0,0,0,0,0,0,0,3.17,0.62,1.9,5.68,86.12,0,72.81,0.65,48.88,1.21,47.63
2023,3,13,0,0,0,0,0,0,0,0,0,2.58,0.05,1.32,5.43,86.5,0,72.81,0.71,47.22,1.34,46.42
2023,3,13,1,0,0,0,0,0,0,0,0,2.14,-0.49,0.83,5.25,85.81,0,72.8,0.76,45.83,1.45,44.78
2023,3,13,2,0,0,0,0,0,0,0,0,1.9,-0.99,0.46,5.07,84,0,72.77,0.8,45,1.52,43.54
2023,3,13,3,0,0,0,0,0,0,0,0,1.78,-1.4,0.19,4.88,81.81,0,72.74,0.78,45.41,1.49,43.51
2023,3,13,4,0,0,0,0,0,0,0,0,1.65,-1.81,-0.07,4.7,79.94,0,72.71,0.8,43.81,1.52,42.29
2023,3,13,5,0,0,0,0,0,0,0,0,1.58,-2.34,-0.38,4.52,77.12,0,72.71,0.89,41.42,1.65,40.01
2023,3,13,6,0.03,0.03,0.1,2.52,2.73,0.41,0,0,1.72,-3.06,-0.67,4.27,72.19,0,72.73,0.99,39.23,1.81,38.7
2023,3,13,7,0.52,0.51,1.04,52.67,53.1,7.49,0.04,0.23,4.79,-2.77,1.01,4.39,59.94,0,72.76,0.96,42.37,1.63,41.5
2023,3,13,8,1.35,1.36,2.08,146.48,148.77,20.09,0.31,1.52,8.48,-3.19,2.65,4.33,45.69,0,72.8,0.28,158.5,0.32,155.32
2023,3,13,9,2.15,2.22,2.98,245.52,251.95,36.6,0.87,4.3,10.87,-3.27,3.8,4.33,38.81,0,72.8,2.1,214.52,2.55,214.52
2023,3,13,10,2.65,2.87,3.66,311.45,329.85,47.55,1.41,7.25,12.57,-2.99,4.79,4.39,35.19,0,72.77,3.22,215.62,3.99,215.59
2023,3,13,11,2.89,3.28,4.08,344.58,379.17,53.3,1.78,9.38,13.59,-2.1,5.75,4.7,35,0,72.73,4.1,214.75,5.1,214.71
2023,3,13,12,2.61,3.03,4.22,299.52,338.05,41.23,1.34,7.05,13.82,-0.95,6.44,5.07,37.31,0,72.67,4.63,214.2,5.82,214.22
2023,3,13,13,2.02,2.85,4.06,238.95,315.67,33.03,1.08,5.62,13.3,0.23,6.76,5.49,41.75,0.01,72.6,4.7,214.3,5.91,214.28
2023,3,13,14,1.41,2.38,3.62,163.75,259.4,23.09,0.67,3.52,12.19,1,6.59,5.8,47.5,0.02,72.54,4.46,214.8,5.63,214.95
2023,3,13,15,0.95,1.8,2.92,116.33,198.95,17.31,0.41,2,11.01,1.3,6.16,5.92,52.5,0.03,72.5,4.06,215.77,5.15,215.74
2023,3,13,16,0.59,1.04,2.01,69.08,111.98,10.16,0.16,0.77,9.8,1.4,5.6,5.98,57.44,0.03,72.5,3.52,215.52,4.5,215.6
2023,3,13,17,0.25,0.35,0.96,28.65,37.33,4.18,0.02,0.1,8.25,1.65,4.95,6.1,65.19,0.04,72.51,2.41,215.24,3.2,215.36
2023,3,13,18,0.02,0.02,0.07,1.1,1.6,0.17,0,0,6.51,1.89,4.19,6.23,74.75,0.02,72.52,1.26,212.31,1.84,212.55
2023,3,13,19,0,0,0,0,0,0,0,0,6.05,1.95,4.01,6.23,77.25,0.02,72.55,0.77,207.87,1.07,208.44
2023,3,13,20,0,0,0,0,0,0,0,0,5.23,1.94,3.58,6.23,81.88,0.01,72.58,0.09,180,0.19,182.39
2023,3,13,21,0,0,0,0,0,0,0,0,4.29,1.85,3.07,6.23,86.94,0.01,72.6,0.27,46.17,0.39,51.52
2023,3,13,22,0,0,0,0,0,0,0,0,3.44,1.65,2.55,6.1,91.12,0.01,72.59,0.42,48.81,0.7,50.44
2023,3,13,23,0,0,0,0,0,0,0,0,2.55,1.3,1.92,5.98,94.94,0.01,72.57,0.48,52.21,1.02,49.97
2023,3,14,0,0,0,0,0,0,0,0,0,1.76,0.9,1.33,5.86,97.69,0.01,72.53,0.54,50.83,1.28,47.73
2023,3,14,1,0,0,0,0,0,0,0,0,1.21,0.32,0.76,5.62,97.38,0.01,72.49,0.62,48.07,1.46,45.22
2023,3,14,2,0,0,0,0,0,0,0,0,0.95,-0.47,0.24,5.25,93.5,0.01,72.44,0.68,46.4,1.58,44.2
2023,3,14,3,0,0,0,0,0,0,0,0,0.86,-1.35,-0.25,4.94,88,0,72.4,0.74,48.42,1.67,45.76
2023,3,14,4,0,0,0,0,0,0,0,0,0.82,-2.39,-0.79,4.58,81.5,0,72.38,0.81,49.7,1.76,46.97
2023,3,14,5,0,0,0,0,0,0,0,0,1.12,-3.57,-1.23,4.15,73,0,72.39,0.85,50.19,1.75,47.54
2023,3,14,6,0.04,0.03,0.11,2.88,2.98,0.46,0,0,1.64,-4.53,-1.45,3.85,65.25,0,72.42,0.84,51.42,1.6,49.37
2023,3,14,7,0.48,0.49,1.06,51.15,52.23,7.39,0.04,0.2,4.95,-3.27,0.84,4.27,57.06,0,72.47,0.55,73.38,1,62.64
2023,3,14,8,1.09,1.28,2.1,120.75,139.98,16.14,0.23,1.17,8.05,-3.43,2.3,4.21,45.31,0,72.53,0.84,197.42,1.01,197.17
2023,3,14,9,1.61,2.08,3,186.73,233.42,26.12,0.59,2.98,9.95,-2.19,3.88,4.64,43.88,0,72.55,2.44,217.71,2.99,217.68
2023,3,14,10,2.04,2.74,3.68,242.92,312.05,35.53,1.02,5.27,11.31,-1.46,4.93,4.88,42.38,0,72.55,3.4,221.09,4.18,221.14
2023,3,14,11,2.33,3.23,4.1,294.4,375.83,47.59,1.56,8.23,12.04,-0.85,5.6,5.13,42.19,0.01,72.52,3.99,223.25,4.95,223.27
2023,3,14,12,1.96,3.11,4.24,256.4,358.7,39.85,1.33,7,12.09,-0.21,5.94,5.37,44.19,0.02,72.46,4.31,225.15,5.38,225.24
2023,3,14,13,1.44,2.96,4.08,196.25,338.02,33.78,1.09,5.7,11.37,0.35,5.86,5.62,48.44,0.02,72.4,4.33,225.51,5.43,225.58
2023,3,14,14,1.04,2.5,3.63,141.55,282.85,22.04,0.62,3.17,10.37,0.69,5.52,5.8,53.25,0.03,72.34,4.03,225.24,5.05,225.31
2023,3,14,15,0.72,1.83,2.93,97.98,202.48,16.7,0.38,1.9,9.44,0.85,5.14,5.86,57.38,0.02,72.31,3.65,222.05,4.59,222.1
2023,3,14,16,0.32,0.99,2.02,36.88,102.17,5.02,0.07,0.35,8.45,1.01,4.73,5.92,62.06,0.02,72.29,3.2,217.96,4.05,217.87
2023,3,14,17,0.23,0.35,0.97,29.25,37.3,5.31,0.03,0.12,7.12,1.31,4.22,6.04,69.56,0.02,72.3,2.44,212.32,3.19,212.41
2023,3,14,18,0.02,0.02,0.08,1.2,1.62,0.19,0,0,5.76,1.73,3.75,6.29,78.75,0.01,72.32,1.54,202.93,2.35,202.72
2023,3,14,19,0,0,0,0,0,0,0,0,5.34,1.76,3.55,6.23,81,0.01,72.36,1.36,198.12,2.06,197.47
2023,3,14,20,0,0,0,0,0,0,0,0,5.01,1.79,3.4,6.23,82.94,0.01,72.39,1.02,187.94,1.55,186.66
2023,3,14,21,0,0,0,0,0,0,0,0,4.45,1.69,3.08,6.16,85.5,0.01,72.41,0.63,179.28,0.96,179.07
2023,3,14,22,0,0,0,0,0,0,0,0,3.74,1.55,2.65,6.1,88.88,0.01,72.4,0.24,128.37,0.39,134.19
2023,3,14,23,0,0,0,0,0,0,0,0,2.7,1.34,2.02,6.04,94.19,0.01,72.37,0.3,66.8,0.54,66.04
2023,3,15,0,0,0,0,0,0,0,0,0,1.9,0.96,1.44,5.86,96.88,0.01,72.33,0.37,51.91,0.79,49.4
2023,3,15,1,0,0,0,0,0,0,0,0,1.15,0.25,0.7,5.62,97.5,0.01,72.29,0.41,40.36,1,39.63
2023,3,15,2,0,0,0,0,0,0,0,0,0.64,-0.74,-0.06,5.25,94.44,0.01,72.25,0.51,35.64,1.27,34.76
2023,3,15,3,0,0,0,0,0,0,0,0,0.32,-1.92,-0.8,4.82,88.81,0.01,72.23,0.64,38.55,1.48,37.29
2023,3,15,4,0,0,0,0,0,0,0,0,0.11,-3.31,-1.6,4.33,81.38,0,72.23,0.75,39.5,1.58,38.4
2023,3,15,5,0,0,0,0,0,0,0,0,0.23,-4.63,-2.2,3.91,72.69,0,72.26,0.83,41.19,1.61,40.27
2023,3,15,6,0.04,0.03,0.12,3.12,3.4,0.5,0,0,0.74,-5.53,-2.4,3.6,64.81,0,72.31,0.88,44.64,1.63,43.64
2023,3,15,7,0.48,0.54,1.08,53.33,57.77,7.79,0.04,0.2,4.23,-4.31,-0.04,4.03,56.25,0,72.37,0.74,62.89,1.22,56.72
2023,3,15,8,1.03,1.35,2.12,116,147.8,15.72,0.22,1.05,7.53,-4.19,1.67,4.09,45.56,0,72.43,0.92,203.07,1.1,203.09
2023,3,15,9,1.68,2.19,3.02,198.85,248.5,29.5,0.63,3.12,9.63,-4.82,2.4,3.85,37.44,0,72.46,2.55,216.41,3.12,216.55
2023,3,15,10,2.2,2.83,3.7,264.7,325.42,40.42,1.08,5.4,11.02,-4.31,3.35,3.97,35.12,0,72.46,3.5,216.92,4.32,217.06
2023,3,15,11,2.27,3.22,4.12,278.33,370.38,42.52,1.27,6.48,11.76,-3.21,4.27,4.27,36.06,0.01,72.44,4.1,216.56,5.08,216.75
2023,3,15,12,2.11,3.11,4.25,255.48,354.25,36.88,1.09,5.6,11.94,-2.21,4.87,4.58,38.12,0.01,72.39,4.35,216.97,5.4,217.07
2023,3,15,13,1.99,2.98,4.09,238.05,336.08,34.94,1.02,5.23,11.69,-1.49,5.11,4.82,40.81,0.01,72.32,4.48,217.63,5.59,217.78
2023,3,15,14,1.51,2.51,3.64,179.08,279,24.6,0.62,3.12,11.14,-1.11,5.01,5,43.56,0.01,72.27,4.47,219.33,5.62,219.47
2023,3,15,15,1.12,1.8,2.94,125.02,194.65,16.58,0.34,1.65,10.32,-1.04,4.64,5,46.31,0.02,72.24,4.25,221.57,5.38,221.7
2023,3,15,16,0.6,1.01,2.03,63.65,104.33,8.19,0.1,0.5,9.07,-1.19,3.94,4.94,49.81,0.01,72.24,3.68,222.76,4.7,222.98
2023,3,15,17,0.23,0.37,0.98,24.55,39.17,3.82,0.02,0.08,7.33,-1.05,3.14,5,56.69,0.01,72.25,2.6,222.81,3.42,223.06
2023,3,15,18,0.02,0.02,0.08,1.73,1.83,0.28,0,0,5.05,-0.58,2.23,5.19,68.88,0.01,72.28,1.28,221.05,1.97,222.91
2023,3,15,19,0,0,0,0,0,0,0,0,4.54,-0.72,1.9,5.13,70.5,0.01,72.32,0.84,230.67,1.23,231.45
2023,3,15,20,0,0,0,0,0,0,0,0,4.03,-0.92,1.56,5.07,72,0,72.36,0.3,273.01,0.45,272.01
